post_id,platform,content_type,topic,language,region,post_datetime,hashtags,views,likes,comments,shares,engagement_rate,sentiment_score,is_viral,text,predicted_sentiment,engagement_level,likes_per_view,comments_per_view,shares_per_view
SM_101664,TikTok,video,Technology,ur,India,2024-08-30 00:00:00,#funny #tech #trending,6119072,382442,24850,89847,0.0812,-0.379,1,This is a amazing and exciting Technology post on TikTok in video format,Positive,high,0.062499989786034583,0.004061072649402941,0.01468310641170648
SM_101665,Instagram,image,Sports,hi,Pakistan,2024-07-01 00:00:00,#news #trending #funny #ai #music,2686936,191924,8702,83050,0.1056,0.881,1,This is a amazing and exciting Sports post on Instagram in image format,Positive,high,0.07142854484492937,0.003238631944105872,0.030908800615719684
SM_101666,YouTube Shorts,carousel,Education,fr,UK,2024-10-20 00:00:00,#fyp #ai #tech #viral #music,4222088,324776,13105,57706,0.0937,0.248,1,This is a amazing and exciting Education post on YouTube Shorts in carousel format,Positive,high,0.07692305870387858,0.0031039137261199374,0.013667641776381313
SM_101667,TikTok,text,Lifestyle,fr,India,2024-08-03 00:00:00,#music #news #ai #tech #funny,4314011,331847,36968,59026,0.0992,-0.457,1,This is a amazing and exciting Lifestyle post on TikTok in text format,Positive,high,0.07692305909209339,0.008569285389099521,0.013682391240450884
SM_101668,YouTube Shorts,video,Sports,fr,Brazil,2024-10-19 00:00:00,#news #music #tech,5022336,173184,40054,68046,0.056,-0.486,1,This is a amazing and exciting Sports post on YouTube Shorts in video format,Positive,high,0.03448275175481056,0.007975171717867598,0.01354867265975979
SM_101669,YouTube Shorts,carousel,Lifestyle,ur,Brazil,2024-10-24 00:00:00,#fyp #funny #ai #music,2270785,119515,49838,63645,0.1026,-0.249,1,This is a amazing and exciting Lifestyle post on YouTube Shorts in carousel format,Positive,high,0.05263155576967623,0.021947466648112153,0.02802774017454749
SM_101670,X,video,Education,fr,Brazil,2024-05-31 00:00:00,#music #fyp #ai #tech #funny,4003545,190645,45814,38329,0.0686,0.646,1,This is a amazing and exciting Education post on X in video format,Positive,high,0.047619035724829936,0.01144335546537994,0.009573762859225296
SM_101671,TikTok,text,Education,fr,India,2024-04-28 00:00:00,#viral #fyp #music #news,4540821,197427,79,26499,0.0493,0.737,1,This is a amazing and exciting Education post on TikTok in text format,Positive,high,0.0434782512945894,1.7397731071598932e-05,0.005835727540079748
SM_101672,YouTube Shorts,image,Sports,hi,Brazil,2024-09-17 00:00:00,#music #ai #viral #fyp #funny,644406,46029,34922,26029,0.166,0.819,0,This is a amazing and exciting Sports post on YouTube Shorts in image format,Positive,high,0.0714284605846926,0.054192459113572636,0.04039217451082933
SM_101673,YouTube Shorts,video,Sports,en,Brazil,2024-01-25 00:00:00,#viral #music #fyp,12304410,424290,23102,93145,0.0439,-0.577,1,This is a amazing and exciting Sports post on YouTube Shorts in video format,Positive,high,0.03448275581821836,0.0018775380633823107,0.007570049472502179
SM_101674,Instagram,video,Technology,es,UK,2024-07-06 00:00:00,#music #news #viral,731075,146215,41851,77262,0.3629,0.931,0,This is a amazing and exciting Technology post on Instagram in video format,Positive,high,0.19999972643063102,0.05724575830693389,0.10568258293255421
SM_101675,X,carousel,Entertainment,en,India,2024-05-28 00:00:00,#trending #funny #music #news,1105200,184200,37388,29484,0.2272,0.59,0,This is a amazing and exciting Entertainment post on X in carousel format,Positive,high,0.16666651586453504,0.03382914058166795,0.026677500291802124
SM_101676,Instagram,image,Entertainment,en,Pakistan,2024-01-29 00:00:00,#funny #news #music #tech #ai,269161,15833,46665,91039,0.5704,0.929,0,This is a amazing and exciting Entertainment post on Instagram in image format,Positive,high,0.058823310868547564,0.17337142687303558,0.33823125106812996
SM_101677,TikTok,text,Technology,en,UK,2024-07-23 00:00:00,#trending #news,982933,140419,23845,65150,0.2334,-0.8,0,This is a amazing and exciting Technology post on TikTok in text format,Positive,high,0.1428569975196707,0.024259004165081276,0.06628115417718788
SM_101678,TikTok,image,Lifestyle,ur,US,2024-12-01 00:00:00,#news #tech #fyp #ai,13847123,477487,25633,31363,0.0386,-0.479,1,This is a amazing and exciting Lifestyle post on TikTok in image format,Positive,high,0.03448275613044268,0.0018511425188364025,0.002264946858279019
SM_101679,Instagram,image,Politics,ur,Brazil,2024-02-04 00:00:00,#viral #fyp #ai #funny,4829130,268285,12678,61955,0.071,0.029,1,This is a amazing and exciting Politics post on Instagram in image format,Positive,high,0.05555554405130033,0.0026253170601501594,0.012829430388200279
SM_101680,Instagram,image,Education,es,US,2024-10-17 00:00:00,#fyp #ai #trending #news #funny,7008608,438038,17553,15079,0.0672,-0.725,1,This is a amazing and exciting Education post on Instagram in image format,Positive,high,0.06249999108239595,0.0025044912621035075,0.0021514968234067557
SM_101681,X,image,Technology,fr,US,2024-03-22 00:00:00,#tech #trending #fyp,2996708,115258,30342,1469,0.0491,-0.887,1,This is a amazing and exciting Technology post on X in image format,Positive,high,0.038461525626946096,0.010125107242645181,0.000490204420916412
SM_101682,X,video,Lifestyle,hi,Brazil,2024-05-03 00:00:00,#news #tech #ai #viral #music,434130,72355,16368,28719,0.2705,-0.513,0,This is a amazing and exciting Lifestyle post on X in video format,Positive,high,0.16666628275796938,0.03770290534423941,0.06615284326620306
SM_101683,X,video,Technology,fr,US,2024-04-02 00:00:00,#viral #fyp,6536096,466864,18034,46661,0.0813,0.417,1,This is a amazing and exciting Technology post on X in video format,Positive,high,0.07142856050024961,0.002759138978506592,0.007138969938787629
SM_101684,Instagram,carousel,Sports,hi,UK,2024-12-11 00:00:00,#tech #ai #fyp #funny,7627319,263011,3900,58027,0.0426,0.506,1,This is a amazing and exciting Sports post on Instagram in carousel format,Positive,high,0.03448275409973621,0.0005113198344897028,0.007607783598957432
SM_101685,X,text,Sports,es,UK,2024-07-20 00:00:00,#music #trending #fyp,1457930,145793,11339,18175,0.1202,0.164,0,This is a amazing and exciting Sports post on X in text format,Positive,high,0.09999993140964833,0.007777459975815042,0.012466296415948354
SM_101686,Instagram,carousel,Politics,ur,UK,2024-03-30 00:00:00,#fyp #viral #tech,8668622,298918,37265,42499,0.0437,0.632,1,This is a amazing and exciting Politics post on Instagram in carousel format,Positive,high,0.03448275464280774,0.004298837312454354,0.004902624096122302
SM_101687,X,image,Lifestyle,hi,Brazil,2024-07-26 00:00:00,#trending #tech #music #ai #viral,5454456,259736,17199,26812,0.0557,0.773,1,This is a amazing and exciting Lifestyle post on X in image format,Positive,high,0.047619038888747314,0.0031532011344117296,0.004915613048191598
SM_101688,X,carousel,Sports,ur,Brazil,2024-09-30 00:00:00,#news #music #ai #trending #funny,2546588,231508,9704,76299,0.1247,0.82,1,This is a amazing and exciting Sports post on X in carousel format,Positive,high,0.0909090552107152,0.0038105874171293443,0.02996125405395217
SM_101689,X,carousel,Technology,ur,India,2024-03-26 00:00:00,#news #trending #fyp,2572608,107192,2152,98920,0.081,-0.967,1,This is a amazing and exciting Technology post on X in carousel format,Positive,high,0.04166665047039795,0.0008365048866734121,0.038451237634634726
SM_101690,Instagram,carousel,Technology,ur,UK,2024-07-04 00:00:00,#fyp #ai #viral,4230160,192280,40639,2014,0.0555,-0.309,1,This is a amazing and exciting Technology post on Instagram in carousel format,Positive,high,0.04545453470919901,0.009606962950109937,0.0004761048101951675
SM_101691,X,carousel,Entertainment,en,UK,2024-08-18 00:00:00,#tech #news #trending,1406592,117216,37760,8734,0.1164,0.764,0,This is a amazing and exciting Entertainment post on X in carousel format,Positive,high,0.08333327408852455,0.026845007759885055,0.00620932991988443
SM_101692,TikTok,text,Entertainment,en,Brazil,2024-06-02 00:00:00,#news #trending #viral #funny #tech,5148120,429010,40055,81172,0.1069,0.728,1,This is a amazing and exciting Entertainment post on TikTok in text format,Positive,high,0.08333331714619761,0.007780508655488089,0.015767306168600156
SM_101693,YouTube Shorts,image,Technology,ur,US,2024-04-03 00:00:00,#tech #news #trending,1829088,152424,39759,6863,0.1088,0.38,0,This is a amazing and exciting Technology post on YouTube Shorts in image format,Positive,high,0.0833332877733123,0.021737050520778376,0.003752141093189014
SM_101694,Instagram,video,Entertainment,en,UK,2024-10-12 00:00:00,#music #trending #ai,5958610,259070,40932,88091,0.0651,0.036,1,This is a amazing and exciting Entertainment post on Instagram in video format,Positive,high,0.04347825357285448,0.006869386170703206,0.014783814550068799
SM_101695,Instagram,carousel,Sports,ur,Brazil,2024-02-27 00:00:00,#fyp #music,941993,72461,43425,77991,0.2058,-0.709,0,This is a amazing and exciting Sports post on Instagram in carousel format,Positive,high,0.07692299526323947,0.04609901973897923,0.08279352097784062
SM_101696,YouTube Shorts,text,Technology,es,Pakistan,2024-09-01 00:00:00,#music #trending,4184480,209224,47063,74095,0.079,0.626,1,This is a amazing and exciting Technology post on YouTube Shorts in text format,Positive,high,0.04999998805108686,0.011247033981036119,0.017707094380402254
SM_101697,X,text,Technology,en,India,2024-07-20 00:00:00,#tech #news #fyp #funny #trending,2024037,224893,37392,21576,0.1402,-0.12,1,This is a amazing and exciting Technology post on X in text format,Positive,high,0.11111105621534774,0.018473961457245367,0.010659878915316808
SM_101698,Instagram,video,Technology,es,US,2024-02-01 00:00:00,#music #trending #news #fyp,3630744,403416,7861,38170,0.1238,-0.483,1,This is a amazing and exciting Technology post on Instagram in video format,Positive,high,0.11111108050827034,0.0021651203816296653,0.010512993889683797
SM_101699,Instagram,carousel,Sports,es,US,2024-02-19 00:00:00,#music #ai #trending,4398480,293232,44448,76449,0.0942,-0.104,1,This is a amazing and exciting Sports post on Instagram in carousel format,Positive,high,0.06666665150991899,0.010105306809328038,0.01738077304414865
SM_101700,TikTok,video,Entertainment,hi,UK,2024-07-24 00:00:00,#tech #trending #music #fyp,11515550,460622,12310,9970,0.0419,0.254,1,This is a amazing and exciting Entertainment post on TikTok in video format,Positive,high,0.03999999652643629,0.0010689892303025709,0.0008657857535431869
SM_101701,Instagram,text,Politics,hi,US,2024-04-18 00:00:00,#tech #trending #viral #funny #news,2146495,429299,44753,39463,0.2392,-0.04,1,This is a amazing and exciting Politics post on Instagram in text format,Positive,high,0.19999990682489044,0.02084932839381019,0.01838484674557977
SM_101702,YouTube Shorts,text,Entertainment,en,UK,2024-11-18 00:00:00,#fyp #trending,4129524,196644,49909,61314,0.0746,0.738,1,This is a amazing and exciting Entertainment post on YouTube Shorts in text format,Positive,high,0.04761903608768563,0.01208589365605003,0.014847712509307972
SM_101703,Instagram,carousel,Politics,hi,Pakistan,2024-09-26 00:00:00,#news #trending,4075596,145557,17066,65642,0.056,0.188,1,This is a amazing and exciting Politics post on Instagram in carousel format,Positive,high,0.035714276951327624,0.004187361998745215,0.016106106663637255
SM_101704,X,image,Politics,es,Pakistan,2024-01-09 00:00:00,#fyp #tech,7230276,267788,13280,63249,0.0476,-0.565,1,This is a amazing and exciting Politics post on X in image format,Positive,high,0.0370370319145449,0.0018367207784708663,0.008747797629330107
SM_101705,X,video,Politics,en,Pakistan,2024-12-15 00:00:00,#tech #music #ai #trending,10736882,412957,6218,80022,0.0465,0.905,1,This is a amazing and exciting Politics post on X in video format,Positive,high,0.038461534879349994,0.0005791252451945318,0.007453001024599039
SM_101706,Instagram,image,Entertainment,fr,Brazil,2024-01-07 00:00:00,#tech #news #funny,7446708,413706,9872,58467,0.0647,0.086,1,This is a amazing and exciting Entertainment post on Instagram in image format,Positive,high,0.0555555480951384,0.0013256862863850326,0.007851387774116056
SM_101707,Instagram,video,Lifestyle,hi,US,2024-10-23 00:00:00,#funny #ai #news #trending #viral,7898778,464634,29804,16985,0.0647,-0.083,1,This is a amazing and exciting Lifestyle post on Instagram in video format,Positive,high,0.058823521964597315,0.003773241408577199,0.002150332348835181
SM_101708,Instagram,video,Lifestyle,fr,US,2024-08-02 00:00:00,#ai #viral #music #funny #fyp,6302985,484845,1529,49403,0.085,-0.671,1,This is a amazing and exciting Lifestyle post on Instagram in video format,Positive,high,0.07692306471884913,0.00024258343585088085,0.007838031053852888
SM_101709,YouTube Shorts,image,Technology,en,UK,2024-06-16 00:00:00,#fyp #tech,2119518,353253,39837,45837,0.2071,0.421,1,This is a amazing and exciting Technology post on YouTube Shorts in image format,Positive,high,0.16666658803247342,0.018795302141665162,0.021626133099066344
SM_101710,YouTube Shorts,text,Entertainment,ur,US,2024-06-08 00:00:00,#music #viral,6037318,431237,4903,18563,0.0753,0.969,1,This is a amazing and exciting Entertainment post on YouTube Shorts in text format,Positive,high,0.07142855959739745,0.000812115443957823,0.0030747091548417433
SM_101711,TikTok,video,Lifestyle,fr,Pakistan,2024-08-11 00:00:00,#ai #viral #funny #tech #music,2299101,109481,27387,15792,0.0664,0.43,1,This is a amazing and exciting Lifestyle post on TikTok in video format,Positive,high,0.04761902690702718,0.011912042179946779,0.006868768762760417
SM_101712,TikTok,carousel,Lifestyle,ur,Pakistan,2024-02-13 00:00:00,#viral #fyp #music #ai #funny,3620088,150837,4715,65865,0.0612,0.924,1,This is a amazing and exciting Lifestyle post on TikTok in carousel format,Positive,high,0.04166665515682073,0.0013024541661821021,0.01819430406269017
SM_101713,YouTube Shorts,carousel,Lifestyle,fr,UK,2024-03-29 00:00:00,#music #fyp #ai #news,367920,45990,6799,32889,0.2329,0.554,0,This is a amazing and exciting Lifestyle post on YouTube Shorts in carousel format,Positive,high,0.12499966025315216,0.018479510547101143,0.08939147262591697
SM_101714,YouTube Shorts,image,Education,fr,Pakistan,2024-12-19 00:00:00,#tech #fyp,7551060,343230,3680,83997,0.0571,-0.799,1,This is a amazing and exciting Education post on YouTube Shorts in image format,Positive,high,0.045454539434921795,0.0004873487315226297,0.011123867228724545
SM_101715,Instagram,image,Education,hi,India,2024-01-18 00:00:00,#trending #ai #funny,326480,11660,32468,31664,0.2321,-0.221,0,This is a amazing and exciting Education post on Instagram in image format,Positive,high,0.03571417632266503,0.09944835993518765,0.09698573577022859
SM_101716,X,video,Technology,hi,US,2024-10-18 00:00:00,#fyp #funny #news #music #tech,5316606,295367,28815,9719,0.0628,0.691,1,This is a amazing and exciting Technology post on X in video format,Positive,high,0.055555545106117495,0.005419810040501395,0.0018280455937405191
SM_101717,X,video,Technology,es,US,2024-05-09 00:00:00,#fyp #news #funny,667786,47699,17402,45407,0.1655,0.85,0,This is a amazing and exciting Technology post on X in video format,Positive,high,0.07142846446546579,0.026059207501793236,0.0679962323315668
SM_101718,Instagram,video,Politics,ur,US,2024-01-29 00:00:00,#trending #viral #funny,2397589,104243,13508,54944,0.072,-0.323,1,This is a amazing and exciting Politics post on Instagram in video format,Positive,high,0.04347824273541348,0.0056339907990940906,0.022916345163268115
SM_101719,Instagram,image,Education,hi,Brazil,2024-10-17 00:00:00,#viral #trending #tech #fyp,1161270,50490,29510,59558,0.1202,-0.184,0,This is a amazing and exciting Education post on Instagram in image format,Positive,high,0.04347822342932873,0.02541181171320045,0.05128690891273441
SM_101720,X,image,Education,es,Brazil,2024-03-24 00:00:00,#ai #news #fyp,3146240,157312,12036,80665,0.0795,-0.91,1,This is a amazing and exciting Education post on X in image format,Positive,high,0.049999984108019695,0.0038255174985005916,0.02563853182257812
SM_101721,Instagram,text,Education,es,Brazil,2024-11-24 00:00:00,#news #viral #funny,6168942,474534,15198,28562,0.084,0.247,1,This is a amazing and exciting Education post on Instagram in text format,Positive,high,0.07692306445366735,0.002463631127731282,0.004629966592331944
SM_101722,TikTok,text,Politics,es,India,2024-03-08 00:00:00,#trending #music #ai #fyp #funny,12217400,488696,29437,29505,0.0448,0.688,1,This is a amazing and exciting Politics post on TikTok in text format,Positive,high,0.03999999672598124,0.0024094322515893518,0.002414998083471272
SM_101723,TikTok,video,Education,es,UK,2024-09-22 00:00:00,#fyp #trending #news #funny,691952,86494,3076,16940,0.1539,-0.839,0,This is a amazing and exciting Education post on TikTok in video format,Positive,high,0.1249998193518924,0.004445388631886848,0.024481431542315735
SM_101724,X,video,Entertainment,ur,Pakistan,2024-06-07 00:00:00,#news #trending #tech #music,5518704,459892,2691,12667,0.0861,-0.317,1,This is a amazing and exciting Entertainment post on X in video format,Positive,high,0.08333331823317246,0.0004876143950437648,0.002295284853964834
SM_101725,Instagram,carousel,Sports,es,US,2024-03-04 00:00:00,#fyp #viral #music #tech,2309728,144358,16464,86247,0.107,-0.566,1,This is a amazing and exciting Sports post on Instagram in carousel format,Positive,high,0.06249997294054844,0.007128108968627921,0.03734074430376897
SM_101726,Instagram,video,Technology,hi,Pakistan,2024-11-25 00:00:00,#trending #fyp #news,1349145,149905,19162,35031,0.1513,-0.422,0,This is a amazing and exciting Technology post on Instagram in video format,Positive,high,0.11111102875448617,0.014203058823878217,0.025965314354413828
SM_101727,Instagram,image,Sports,en,Brazil,2024-06-19 00:00:00,#music #funny #viral,2877588,479598,5193,29681,0.1788,0.075,1,This is a amazing and exciting Sports post on Instagram in image format,Positive,high,0.16666660874780936,0.0018046357558358752,0.010314537621599193
SM_101728,Instagram,text,Sports,ur,Brazil,2024-04-16 00:00:00,#ai #music,10757468,467716,36450,5797,0.0474,0.921,1,This is a amazing and exciting Sports post on Instagram in text format,Positive,high,0.043478256827883956,0.003388343484884781,0.0005388814041667236
SM_101729,X,text,Lifestyle,hi,India,2024-12-24 00:00:00,#news #tech #trending,1672728,139394,24079,29826,0.1156,0.134,0,This is a amazing and exciting Lifestyle post on X in text format,Positive,high,0.08333328351454419,0.014395039483383143,0.017830742457385505
SM_101730,YouTube Shorts,carousel,Sports,hi,Brazil,2024-07-12 00:00:00,#viral #funny,1642128,68422,33643,25989,0.078,0.084,0,This is a amazing and exciting Sports post on YouTube Shorts in carousel format,Positive,high,0.04166664129310182,0.02048742821057298,0.01582640584265913
SM_101731,X,carousel,Education,es,US,2024-12-12 00:00:00,#music #viral #news #trending,3880320,388032,29720,23807,0.1138,0.335,1,This is a amazing and exciting Education post on X in carousel format,Positive,high,0.09999997422893621,0.007659160157110713,0.006135317155462138
SM_101732,YouTube Shorts,video,Politics,es,Pakistan,2024-07-14 00:00:00,#music #viral,4030680,403068,3462,42617,0.1114,-0.353,1,This is a amazing and exciting Politics post on YouTube Shorts in video format,Positive,high,0.09999997519029663,0.0008589119307630646,0.010573151286345905
SM_101733,YouTube Shorts,text,Sports,ur,Pakistan,2024-04-09 00:00:00,#trending #viral,787158,87462,10981,99123,0.251,0.745,0,This is a amazing and exciting Sports post on YouTube Shorts in text format,Positive,high,0.11111096995651451,0.013950167628141202,0.12592500371589477
SM_101734,Instagram,image,Politics,hi,India,2024-04-16 00:00:00,#viral #ai #news #fyp #funny,9858579,339951,24116,33689,0.0403,0.925,1,This is a amazing and exciting Politics post on Instagram in image format,Positive,high,0.03448275512294874,0.0024461940766317258,0.0034172264159747145
SM_101735,TikTok,image,Technology,en,Brazil,2024-08-12 00:00:00,#tech #music,1415706,235951,28258,96517,0.2548,0.254,0,This is a amazing and exciting Technology post on TikTok in image format,Positive,high,0.16666654893985833,0.01996034490187588,0.06817583016824809
SM_101736,X,video,Entertainment,ur,Pakistan,2024-06-05 00:00:00,#fyp #ai #funny #news,2803424,107824,4797,55983,0.0601,0.636,1,This is a amazing and exciting Entertainment post on X in video format,Positive,high,0.038461524742056594,0.0017111212177960888,0.019969501591802885
SM_101737,Instagram,carousel,Technology,fr,Brazil,2024-07-30 00:00:00,#fyp #funny #tech #ai,2533464,281496,10712,34207,0.1288,-0.09,1,This is a amazing and exciting Technology post on Instagram in carousel format,Positive,high,0.11111106725374141,0.004228201297432567,0.01350206140601903
SM_101738,YouTube Shorts,carousel,Sports,en,India,2024-04-29 00:00:00,#tech #news,5448102,247641,48293,35032,0.0607,0.339,1,This is a amazing and exciting Sports post on YouTube Shorts in carousel format,Positive,high,0.04545453711135784,0.008864186304847761,0.006430128064759422
SM_101739,TikTok,carousel,Politics,fr,Brazil,2024-04-23 00:00:00,#ai #viral #trending #fyp,5398435,317555,46582,65868,0.0797,0.707,1,This is a amazing and exciting Politics post on TikTok in carousel format,Positive,high,0.0588235185153626,0.008628795451126957,0.01220131163914882
SM_101740,Instagram,text,Education,en,US,2024-02-16 00:00:00,#fyp #tech #trending #music,8963864,320138,22109,14592,0.0398,-0.842,1,This is a amazing and exciting Education post on Instagram in text format,Positive,high,0.03571428173003498,0.002466458385975246,0.0016278692282848972
SM_101741,X,carousel,Technology,en,UK,2024-09-28 00:00:00,#trending #news,10886986,494863,49805,88535,0.0582,0.246,1,This is a amazing and exciting Technology post on X in carousel format,Positive,high,0.04545454127941918,0.004574727608290522,0.008132185700230927
SM_101742,Instagram,video,Technology,fr,UK,2024-08-31 00:00:00,#fyp #viral #trending #funny,9000186,473694,23524,17394,0.0572,-0.533,1,This is a amazing and exciting Technology post on Instagram in video format,Positive,high,0.052631573099536706,0.0026137234704123368,0.001932626510982494
SM_101743,X,image,Education,ur,Pakistan,2024-11-16 00:00:00,#viral #music #funny #ai #trending,2328378,179106,40265,81104,0.129,0.526,1,This is a amazing and exciting Education post on X in image format,Positive,high,0.07692304388589659,0.017293146863118076,0.034832817165933894
SM_101744,TikTok,image,Lifestyle,hi,UK,2024-05-10 00:00:00,#ai #fyp #funny #trending #music,147015,13365,5429,20626,0.2681,-0.164,0,This is a amazing and exciting Lifestyle post on TikTok in image format,Positive,high,0.09090847254720574,0.036927953420035915,0.14029765467704194
SM_101745,TikTok,text,Politics,hi,US,2024-01-01 00:00:00,#tech #news,6482720,324136,20544,56631,0.0619,-0.097,1,This is a amazing and exciting Politics post on TikTok in text format,Positive,high,0.049999992287189286,0.0031690396671397703,0.008735683673568553
SM_101746,TikTok,video,Sports,hi,Brazil,2024-07-15 00:00:00,#viral #trending #music #fyp,4263925,170557,22049,77463,0.0633,-0.788,1,This is a amazing and exciting Sports post on TikTok in video format,Positive,high,0.039999990618974156,0.005171055970483541,0.01816706012252558
SM_101747,X,text,Politics,fr,India,2024-01-16 00:00:00,#ai #fyp,3904500,156180,48933,83097,0.0738,0.872,1,This is a amazing and exciting Politics post on X in text format,Positive,high,0.039999989755413044,0.012532459333471807,0.021282361049465733
SM_101748,X,carousel,Entertainment,fr,India,2024-05-07 00:00:00,#music #trending #funny #news #tech,6970104,387228,27631,98257,0.0736,0.059,1,This is a amazing and exciting Entertainment post on X in carousel format,Positive,high,0.055555547585007685,0.003964215747108544,0.014096918195636939
SM_101749,YouTube Shorts,carousel,Education,en,UK,2024-06-17 00:00:00,#funny #music,5454876,194817,7865,7527,0.0385,-0.056,1,This is a amazing and exciting Education post on YouTube Shorts in carousel format,Positive,high,0.03571427916706463,0.001441829027492279,0.0013798661271372389
SM_101750,TikTok,video,Lifestyle,es,Pakistan,2024-04-06 00:00:00,#ai #trending #fyp #tech #music,1678050,335610,14786,59118,0.244,0.664,0,This is a amazing and exciting Lifestyle post on TikTok in video format,Positive,high,0.19999988081411113,0.008811412763974397,0.03523015689034481
SM_101751,YouTube Shorts,video,Entertainment,en,US,2024-02-11 00:00:00,#trending #funny #music #fyp,8669154,333429,9125,1952,0.0397,0.146,1,This is a amazing and exciting Entertainment post on YouTube Shorts in video format,Positive,high,0.038461534024942456,0.001052582402783201,0.00022516612057345842
SM_101752,YouTube Shorts,image,Technology,es,UK,2024-09-27 00:00:00,#tech #ai #funny #music #news,6732488,240446,29002,41955,0.0463,-0.027,1,This is a amazing and exciting Technology post on YouTube Shorts in image format,Positive,high,0.03571428040951868,0.004307767899806446,0.006231722027321545
SM_101753,Instagram,carousel,Sports,fr,Brazil,2024-12-08 00:00:00,#trending #ai #news #funny,3679746,262839,29597,40644,0.0905,-0.522,1,This is a amazing and exciting Sports post on Instagram in carousel format,Positive,high,0.07142855201729902,0.008043216014579264,0.011045324583456417
SM_101754,X,carousel,Politics,en,India,2024-06-10 00:00:00,#music #funny #tech #fyp #news,5364320,268216,15887,66395,0.0653,-0.662,1,This is a amazing and exciting Politics post on X in carousel format,Positive,high,0.04999999067915585,0.002961605019535557,0.012377148943920396
SM_101755,TikTok,carousel,Politics,es,US,2024-09-02 00:00:00,#music #trending #fyp,9157344,436064,37090,85375,0.061,-0.93,1,This is a amazing and exciting Politics post on TikTok in carousel format,Positive,high,0.0476190424189544,0.004050300605688658,0.009323117126197605
SM_101756,YouTube Shorts,image,Lifestyle,hi,India,2024-09-02 00:00:00,#ai #music #trending #viral,2157820,107891,24295,46074,0.0826,0.103,1,This is a amazing and exciting Lifestyle post on YouTube Shorts in image format,Positive,high,0.049999976828476504,0.0112590432663321,0.021352095470384243
SM_101757,Instagram,text,Entertainment,es,India,2024-02-20 00:00:00,#music #fyp,12201175,488047,2855,28401,0.0426,0.931,1,This is a amazing and exciting Entertainment post on Instagram in text format,Positive,high,0.03999999672162749,0.00023399383797102836,0.002327726442106892
SM_101758,YouTube Shorts,text,Education,ur,Brazil,2024-05-25 00:00:00,#tech #trending #news,1628315,125255,23540,75537,0.1378,-0.005,0,This is a amazing and exciting Education post on YouTube Shorts in text format,Positive,high,0.07692302968219927,0.014456653376862968,0.04638964427052243
SM_101759,TikTok,carousel,Technology,fr,India,2024-11-15 00:00:00,#tech #music #ai #viral,7510350,300414,32413,99977,0.0576,-0.958,1,This is a amazing and exciting Technology post on TikTok in carousel format,Positive,high,0.039999994674017235,0.004315776985656197,0.013311894477368634
SM_101760,X,image,Education,ur,US,2024-11-24 00:00:00,#ai #funny #viral #news #fyp,5185378,471398,26584,71622,0.1098,-0.323,1,This is a amazing and exciting Education post on X in image format,Positive,high,0.09090907337727869,0.0051267226561452885,0.013812298001746834
SM_101761,YouTube Shorts,image,Entertainment,fr,US,2024-07-04 00:00:00,#music #ai,1198500,70500,42089,99526,0.177,0.484,0,This is a amazing and exciting Entertainment post on YouTube Shorts in image format,Positive,high,0.05882348033084662,0.0351180349453192,0.08304206671500483
SM_101762,Instagram,video,Entertainment,en,UK,2024-12-28 00:00:00,#viral #trending #fyp #music #news,4114346,141874,41201,15386,0.0482,-0.604,1,This is a amazing and exciting Entertainment post on Instagram in video format,Positive,high,0.034482750239588446,0.010013982777825984,0.003739597073363039
SM_101763,YouTube Shorts,text,Technology,ur,India,2024-04-15 00:00:00,#fyp #trending #tech,1011388,36121,3787,88878,0.1273,-0.622,0,This is a amazing and exciting Technology post on YouTube Shorts in text format,Positive,high,0.03571425040216969,0.0037443555348140034,0.08787716694565592
SM_101764,Instagram,image,Politics,ur,India,2024-07-17 00:00:00,#fyp #viral,5330304,253824,19054,42720,0.0592,0.038,1,This is a amazing and exciting Politics post on Instagram in image format,Positive,high,0.047619038685403556,0.0035746547336409453,0.008014550762104607
SM_101765,Instagram,image,Lifestyle,ur,Brazil,2024-05-18 00:00:00,#music #trending #ai #tech #viral,2138515,125795,3518,13336,0.0667,0.167,1,This is a amazing and exciting Lifestyle post on Instagram in image format,Positive,high,0.058823501905059396,0.0016450660177431452,0.00623610017413945
SM_101766,YouTube Shorts,carousel,Sports,fr,US,2024-12-11 00:00:00,#ai #fyp #tech,1866192,77758,34845,31008,0.077,0.09,0,This is a amazing and exciting Sports post on YouTube Shorts in carousel format,Positive,high,0.041666644339572595,0.01867170223015519,0.016615644791294362
SM_101767,X,image,Entertainment,es,Brazil,2024-07-22 00:00:00,#news #fyp,4978545,382965,27689,26394,0.0878,0.318,1,This is a amazing and exciting Entertainment post on X in image format,Positive,high,0.07692306147216477,0.0055616639878390195,0.005301547881650586
SM_101768,YouTube Shorts,carousel,Entertainment,hi,Brazil,2024-06-22 00:00:00,#music #fyp #news #funny,12470926,479651,38732,9108,0.0423,0.344,1,This is a amazing and exciting Entertainment post on YouTube Shorts in carousel format,Positive,high,0.03846153537744227,0.0031057835556250147,0.0007303386508476876
SM_101769,TikTok,carousel,Education,en,India,2024-12-23 00:00:00,#funny #tech #fyp #viral #ai,1406250,93750,37794,52067,0.1306,0.999,0,This is a amazing and exciting Education post on TikTok in carousel format,Positive,high,0.06666661925929297,0.026875714221714333,0.03702539589305181
